trajectory_id,time_step,S,I,R
2,45,0,1,71
2,46,0,1,71
2,47,0,1,71
2,48,0,1,71
2,49,0,1,71
2,50,0,1,71
2,51,0,0,72
2,52,0,0,72
2,53,0,0,72
2,54,0,0,72
2,55,0,0,72
2,56,0,0,72
2,57,0,0,72
2,58,0,0,72
2,59,0,0,72
2,60,0,0,72
3,0,60,3,0
3,1,57,6,0
3,2,54,9,0
3,3,51,11,1
3,4,49,13,1
3,5,43,18,2
3,6,36,22,5
3,7,31,26,6
3,8,26,29,8
3,9,21,31,11
3,10,17,32,14
3,11,14,32,17
3,12,11,29,23
3,13,7,31,25
3,14,7,24,32
3,15,6,19,38
3,16,6,17,40
3,17,6,14,43
3,18,5,14,44
3,19,5,13,45
3,20,4,14,45
3,21,4,12,47
3,22,4,10,49
3,23,4,8,51
3,24,4,7,52
3,25,4,6,53
3,26,4,5,54
3,27,4,4,55
3,28,4,2,57
3,29,4,2,57
3,30,4,1,58
3,31,4,1,58
3,32,4,1,58
3,33,4,1,58
3,34,4,1,58
3,35,3,2,58
3,36,3,1,59
3,37,3,1,59
3,38,3,0,60
3,39,3,0,60
3,40,3,0,60
3,41,3,0,60
3,42,3,0,60
3,43,3,0,60
3,44,3,0,60
3,45,3,0,60
3,46,3,0,60
3,47,3,0,60
3,48,3,0,60
3,49,3,0,60
3,50,3,0,60
3,51,3,0,60
3,52,3,0,60
3,53,3,0,60
3,54,3,0,60
3,55,3,0,60
3,56,3,0,60
3,57,3,0,60
3,58,3,0,60
3,59,3,0,60
3,60,3,0,60
4,0,100,5,0
4,1,100,3,2
4,2,99,4,2
4,3,98,5,2
4,4,95,8,2
4,5,94,8,3
4,6,89,13,3
4,7,81,20,4
4,8,72,29,4
4,9,60,37,8
4,10,50,44,11
4,11,41,48,16
4,12,28,58,19
4,13,23,54,28
4,14,19,55,31
4,15,15,55,35
4,16,14,50,41
4,17,6,53,46
4,18,3,43,59
4,19,2,40,63
4,20,1,36,68
4,21,0,35,70
4,22,0,33,72
4,23,0,29,76
4,24,0,28,77
4,25,0,24,81
4,26,0,21,84
4,27,0,20,85
4,28,0,17,88
4,29,0,15,90
4,30,0,13,92
4,31,0,10,95
4,32,0,10,95
4,33,0,9,96
4,34,0,9,96
4,35,0,8,97
4,36,0,6,99
4,37,0,5,100
4,38,0,5,100
4,39,0,5,100
4,40,0,3,102
4,41,0,3,102
4,42,0,3,102
4,43,0,3,102
4,44,0,2,103
4,45,0,2,103
4,46,0,2,103
4,47,0,2,103
4,48,0,2,103
4,49,0,2,103
4,50,0,2,103
4,51,0,1,104
4,52,0,1,104
4,53,0,1,104
4,54,0,1,104
4,55,0,1,104
4,56,0,1,104
4,57,0,1,104
4,58,0,1,104
4,59,0,1,104
4,60,0,0,105
5,0,82,1,0
5,1,82,1,0
5,2,80,3,0
5,3,77,5,1
5,4,77,5,1
5,5,75,7,1
5,6,75,7,1
5,7,71,11,1
5,8,66,16,1
5,9,60,22,1
5,10,52,26,5
5,11,45,30,8
5,12,40,33,10
5,13,32,39,12
5,14,24,43,16
5,15,17,45,21
5,16,15,43,25
5,17,10,39,34
5,18,8,38,37
5,19,7,35,41
5,20,6,32,45
5,21,3,35,45
5,22,3,31,49
5,23,3,22,58
5,24,3,17,63
5,25,2,17,64
5,26,2,16,65
5,27,2,11,70
5,28,1,7,75
5,29,1,6,76
5,30,1,6,76
5,31,1,6,76
5,32,1,5,77
5,33,1,4,78
5,34,1,4,78
5,35,1,4,78
5,36,1,4,78
5,37,1,3,79
5,38,1,3,79
5,39,1,3,79
5,40,1,2,80
5,41,1,1,81
5,42,1,1,81
5,43,1,1,81
5,44,1,0,82
5,45,1,0,82
5,46,1,0,82
5,47,1,0,82
5,48,1,0,82
5,49,1,0,82
5,50,1,0,82
5,51,1,0,82
5,52,1,0,82
5,53,1,0,82
5,54,1,0,82
5,55,1,0,82
5,56,1,0,82
5,57,1,0,82
5,58,1,0,82
5,59,1,0,82
5,60,1,0,82
6,0,55,3,0
6,1,53,5,0
6,2,52,6,0
6,3,51,7,0
6,4,47,11,0
6,5,43,14,1
6,6,39,16,3
6,7,34,17,7
6,8,29,20,9
6,9,26,20,12
6,10,24,19,15
6,11,17,26,15
6,12,10,30,18
6,13,8,30,20
6,14,7,29,22
6,15,5,26,27
6,16,5,24,29
6,17,2,24,32
6,18,1,22,35
6,19,1,18,39
6,20,1,16,41
6,21,1,16,41
6,22,1,14,43
6,23,1,12,45
6,24,1,9,48
6,25,1,7,50
6,26,1,5,52
6,27,0,6,52
6,28,0,6,52
6,29,0,5,53
6,30,0,4,54
6,31,0,4,54
6,32,0,3,55
6,33,0,3,55
6,34,0,2,56
6,35,0,1,57
6,36,0,1,57
6,37,0,1,57
6,38,0,1,57
6,39,0,1,57
6,40,0,1,57
6,41,0,1,57
6,42,0,0,58
6,43,0,0,58
6,44,0,0,58
6,45,0,0,58
6,46,0,0,58
6,47,0,0,58
6,48,0,0,58
6,49,0,0,58
6,50,0,0,58
6,51,0,0,58
6,52,0,0,58
6,53,0,0,58
6,54,0,0,58
6,55,0,0,58
6,56,0,0,58
6,57,0,0,58
6,58,0,0,58
6,59,0,0,58
6,60,0,0,58
7,0,76,5,0
7,1,72,7,2
7,2,67,12,2
7,3,59,20,2
7,4,58,20,3
7,5,49,27,5
7,6,40,33,8
7,7,32,36,13
7,8,26,40,15
7,9,19,46,16
7,10,12,50,19
7,11,10,47,24
7,12,10,42,29
7,13,8,37,36
7,14,7,35,39
7,15,7,31,43
7,16,5,31,45
7,17,5,31,45
7,18,4,31,46
7,19,4,28,49
7,20,4,23,54
7,21,3,20,58
7,22,3,17,61
7,23,3,15,63
7,24,3,14,64
7,25,3,12,66
7,26,3,12,66
7,27,2,12,67
7,28,2,11,68
7,29,2,10,69
7,30,2,8,71
7,31,1,7,73
7,32,1,6,74
7,33,1,5,75
7,34,1,5,75
7,35,1,5,75
7,36,1,4,76
7,37,1,4,76
7,38,1,4,76
7,39,1,4,76
7,40,1,3,77
7,41,1,3,77
7,42,1,3,77
7,43,1,3,77
7,44,1,2,78
7,45,1,2,78
7,46,1,1,79
7,47,1,1,79
7,48,1,1,79
7,49,1,1,79
7,50,1,1,79
7,51,1,1,79
7,52,1,0,80
7,53,1,0,80
7,54,1,0,80
7,55,1,0,80
7,56,1,0,80
7,57,1,0,80
7,58,1,0,80
7,59,1,0,80
7,60,1,0,80
8,0,80,1,0
8,1,80,1,0
8,2,79,2,0
8,3,77,4,0
8,4,75,5,1
8,5,74,6,1
8,6,66,13,2
8,7,66,12,3
8,8,62,16,3
8,9,52,23,6
8,10,44,26,11
8,11,36,31,14
8,12,29,38,14
8,13,25,38,18
8,14,19,42,20
8,15,16,41,24
8,16,9,43,29
8,17,8,41,32
8,18,6,39,36
8,19,3,42,36
8,20,3,38,40
8,21,3,34,44
8,22,2,31,48
8,23,2,27,52
8,24,2,27,52
8,25,2,23,56
8,26,2,20,59
8,27,2,18,61
8,28,1,19,61
8,29,1,18,62
8,30,1,15,65
8,31,1,12,68
8,32,1,11,69
8,33,1,9,71
8,34,1,9,71
8,35,1,9,71
8,36,1,9,71
8,37,1,8,72
8,38,1,6,74
8,39,1,4,76
8,40,1,4,76
8,41,1,3,77
8,42,1,3,77
8,43,1,3,77
8,44,1,2,78
8,45,1,1,79
8,46,1,1,79
8,47,1,1,79
8,48,1,1,79
8,49,1,1,79
8,50,1,1,79
8,51,1,1,79
8,52,1,1,79
8,53,1,1,79
8,54,1,1,79
8,55,1,1,79
8,56,1,1,79
8,57,1,0,80
8,58,1,0,80
8,59,1,0,80
8,60,1,0,80
9,0,77,3,0
9,1,76,3,1
9,2,71,8,1
9,3,67,11,2
9,4,64,13,3
9,5,59,14,7
9,6,57,16,7
9,7,47,26,7
9,8,44,28,8
9,9,41,28,11
9,10,32,34,14
9,11,22,40,18
9,12,18,39,23
9,13,15,40,25
9,14,9,43,28
9,15,8,37,35
9,16,7,37,36
9,17,6,32,42
9,18,4,32,44
9,19,2,29,49
9,20,2,26,52
9,21,2,22,56
9,22,1,21,58
9,23,0,19,61
9,24,0,19,61
9,25,0,19,61
9,26,0,19,61
9,27,0,18,62
9,28,0,13,67
9,29,0,13,67
9,30,0,13,67
9,31,0,12,68
9,32,0,12,68
9,33,0,11,69
9,34,0,11,69
9,35,0,9,71
9,36,0,7,73
9,37,0,6,74
9,38,0,5,75
9,39,0,5,75
9,40,0,4,76
9,41,0,3,77
9,42,0,3,77
9,43,0,3,77
9,44,0,3,77
9,45,0,3,77
9,46,0,3,77
9,47,0,2,78
9,48,0,2,78
9,49,0,2,78
9,50,0,2,78
9,51,0,2,78
9,52,0,2,78
9,53,0,2,78
9,54,0,2,78
9,55,0,2,78
9,56,0,2,78
9,57,0,2,78
9,58,0,1,79
9,59,0,0,80
9,60,0,0,80
10,0,62,5,0
10,1,58,9,0
10,2,56,10,1
10,3,51,14,2
10,4,47,15,5
10,5,41,21,5
10,6,31,28,8
10,7,24,32,11
10,8,20,33,14
10,9,18,35,14
10,10,13,37,17
10,11,10,36,21
10,12,9,35,23
10,13,4,33,30
10,14,3,30,34
10,15,1,29,37
10,16,1,27,39
10,17,1,25,41
10,18,1,22,44
10,19,1,19,47
10,20,1,15,51
10,21,1,11,55
10,22,1,11,55
10,23,1,9,57
10,24,1,8,58
10,25,1,6,60
10,26,1,6,60
10,27,1,6,60
10,28,1,6,60
10,29,0,6,61
10,30,0,6,61
10,31,0,5,62
10,32,0,5,62
10,33,0,5,62
10,34,0,5,62
10,35,0,4,63
10,36,0,4,63
10,37,0,4,63
10,38,0,4,63
10,39,0,4,63
10,40,0,3,64
10,41,0,3,64
10,42,0,3,64
10,43,0,2,65
10,44,0,2,65
10,45,0,2,65
10,46,0,2,65
10,47,0,2,65
10,48,0,2,65
10,49,0,2,65
10,50,0,2,65
10,51,0,2,65
10,52,0,2,65
10,53,0,1,66
10,54,0,1,66
10,55,0,1,66
10,56,0,1,66
10,57,0,1,66
10,58,0,1,66
10,59,0,1,66
10,60,0,0,67
11,0,72,3,0
11,1,71,4,0
11,2,68,6,1
11,3,67,5,3
11,4,63,9,3
11,5,59,12,4
11,6,54,17,4
11,7,49,20,6
11,8,42,24,9
11,9,39,25,11
11,10,28,34,13
11,11,24,37,14
11,12,14,44,17
11,13,12,42,21
11,14,8,43,24
11,15,6,38,31
11,16,5,35,35
11,17,5,29,41
11,18,5,27,43
11,19,5,23,47
11,20,4,20,51
11,21,2,20,53
11,22,2,16,57
11,23,2,14,59
11,24,1,12,62
11,25,1,11,63
11,26,1,11,63
11,27,1,10,64
11,28,1,8,66
11,29,1,8,66
11,30,1,6,68
11,31,1,5,69
11,32,1,5,69
11,33,1,5,69
11,34,1,5,69
11,35,1,4,70
11,36,1,4,70
11,37,1,4,70
11,38,1,3,71
11,39,1,3,71
11,40,1,2,72
11,41,1,2,72
11,42,1,2,72
11,43,1,2,72
11,44,1,2,72
11,45,1,2,72
11,46,1,2,72
11,47,1,2,72
11,48,1,2,72
11,49,1,2,72
11,50,1,2,72
11,51,1,2,72
11,52,1,1,73
11,53,1,1,73
11,54,1,1,73
11,55,1,1,73
11,56,1,0,74
11,57,1,0,74
11,58,1,0,74
11,59,1,0,74
11,60,1,0,74
12,0,73,3,0
12,1,72,4,0
12,2,69,6,1
12,3,65,9,2
12,4,63,11,2
12,5,57,15,4
12,6,50,20,6
12,7,47,22,7
12,8,44,23,9
12,9,39,26,11
12,10,32,32,12
12,11,28,34,14
12,12,23,38,15
12,13,18,40,18
12,14,13,43,20
12,15,10,36,30
12,16,9,37,30
12,17,8,34,34
12,18,7,30,39
12,19,4,29,43
12,20,4,26,46
12,21,4,24,48
12,22,3,25,48
12,23,1,23,52
12,24,1,22,53
12,25,1,20,55
12,26,1,19,56
12,27,1,15,60
12,28,1,14,61
12,29,1,11,64
12,30,1,10,65
12,31,1,10,65
12,32,1,9,66
12,33,1,8,67
12,34,1,7,68
12,35,1,6,69
12,36,1,5,70
12,37,1,5,70
12,38,1,5,70
12,39,1,4,71
12,40,1,4,71
12,41,1,4,71
12,42,1,4,71
12,43,1,4,71
12,44,1,2,73
12,45,1,2,73
12,46,1,2,73
12,47,1,2,73
12,48,1,2,73
12,49,1,2,73
12,50,1,2,73
12,51,1,2,73
12,52,1,1,74
12,53,1,0,75
12,54,1,0,75
12,55,1,0,75
12,56,1,0,75
12,57,1,0,75
12,58,1,0,75
12,59,1,0,75
12,60,1,0,75
13,0,83,4,0
13,1,81,6,0
13,2,79,8,0
13,3,77,9,1
13,4,76,9,2
13,5,75,9,3
13,6,69,13,5
13,7,64,17,6
13,8,56,25,6
13,9,48,31,8
13,10,40,36,11
13,11,34,36,17
13,12,24,43,20
13,13,19,41,27
13,14,14,44,29
13,15,11,43,33
13,16,6,47,34
13,17,6,46,35
13,18,4,44,39
13,19,3,39,45
13,20,2,34,51
13,21,2,30,55
13,22,2,27,58
13,23,1,26,60
13,24,1,24,62
13,25,1,22,64
13,26,1,21,65
13,27,0,22,65
13,28,0,19,68
13,29,0,17,70
13,30,0,14,73
13,31,0,12,75
13,32,0,9,78
13,33,0,6,81
13,34,0,6,81
13,35,0,6,81
13,36,0,6,81
13,37,0,4,83
13,38,0,2,85
13,39,0,2,85
13,40,0,2,85
13,41,0,1,86
13,42,0,1,86
13,43,0,0,87
13,44,0,0,87
13,45,0,0,87
13,46,0,0,87
13,47,0,0,87
13,48,0,0,87
13,49,0,0,87
13,50,0,0,87
13,51,0,0,87
13,52,0,0,87
13,53,0,0,87
13,54,0,0,87
13,55,0,0,87
13,56,0,0,87
13,57,0,0,87
13,58,0,0,87
13,59,0,0,87
13,60,0,0,87
14,0,96,4,0
14,1,95,4,1
14,2,95,3,2
14,3,92,6,2
14,4,91,7,2
14,5,89,9,2
14,6,84,12,4
14,7,80,15,5
14,8,77,17,6
14,9,71,21,8
14,10,67,24,9
14,11,57,30,13
14,12,46,39,15
14,13,36,44,20
14,14,30,48,22
14,15,26,46,28
14,16,22,43,35
14,17,16,47,37
14,18,14,43,43
14,19,13,39,48
14,20,8,40,52
14,21,6,37,57
14,22,1,37,62
14,23,1,35,64
14,24,0,32,68
14,25,0,28,72
14,26,0,26,74
14,27,0,26,74
14,28,0,26,74
14,29,0,23,77
14,30,0,21,79
14,31,0,20,80
14,32,0,17,83
14,33,0,17,83
14,34,0,16,84
14,35,0,14,86
14,36,0,11,89
14,37,0,10,90
14,38,0,10,90
14,39,0,10,90
14,40,0,9,91
14,41,0,8,92
14,42,0,7,93
14,43,0,5,95
14,44,0,4,96
14,45,0,4,96
14,46,0,4,96
14,47,0,4,96
14,48,0,4,96
14,49,0,4,96
14,50,0,4,96
14,51,0,3,97
14,52,0,2,98
14,53,0,2,98
14,54,0,2,98
14,55,0,2,98
14,56,0,2,98
14,57,0,2,98
14,58,0,2,98
14,59,0,2,98
14,60,0,2,98
15,0,97,2,0
15,1,94,5,0
15,2,91,7,1
15,3,88,8,3
15,4,86,10,3
15,5,80,13,6
15,6,75,17,7
15,7,68,22,9
15,8,57,33,9
15,9,51,38,10
15,10,41,45,13
15,11,31,50,18
15,12,25,51,23
15,13,19,54,26
15,14,15,53,31
15,15,13,51,35
15,16,13,48,38
15,17,11,46,42
15,18,8,42,49
15,19,6,42,51
15,20,5,39,55
15,21,5,34,60
15,22,5,29,65
15,23,5,26,68
15,24,4,23,72
15,25,4,22,73
15,26,3,19,77
15,27,2,17,80
15,28,2,16,81
15,29,2,16,81
15,30,2,13,84
15,31,2,10,87
15,32,2,9,88
15,33,2,9,88
15,34,2,6,91
15,35,2,6,91
15,36,2,5,92
15,37,2,5,92
15,38,2,4,93
15,39,2,4,93
15,40,2,3,94
15,41,2,3,94
15,42,2,2,95
15,43,2,2,95
15,44,2,2,95
15,45,2,2,95
15,46,2,2,95
15,47,2,1,96
15,48,2,1,96
15,49,2,1,96
15,50,2,1,96
15,51,2,1,96
15,52,2,1,96
15,53,2,1,96
15,54,2,1,96
15,55,2,1,96
15,56,2,1,96
15,57,2,1,96
15,58,2,1,96
15,59,2,1,96
15,60,2,1,96
16,0,100,2,0
16,1,98,4,0
16,2,93,9,0
16,3,90,10,2
16,4,85,15,2
16,5,78,21,3
16,6,76,22,4
16,7,69,28,5
16,8,53,43,6
16,9,41,51,10
16,10,33,56,13
16,11,26,60,16
16,12,16,65,21
16,13,8,68,26
16,14,7,61,34
16,15,4,60,38
16,16,3,52,47
16,17,1,51,50
16,18,1,45,56
16,19,1,40,61
16,20,1,38,63
16,21,1,33,68
16,22,1,28,73
16,23,1,27,74
16,24,1,24,77
16,25,1,19,82
16,26,1,19,82
16,27,1,18,83
16,28,1,18,83
16,29,1,17,84
16,30,1,13,88
16,31,1,11,90
16,32,1,10,91
16,33,1,9,92
16,34,1,8,93
16,35,1,7,94
16,36,1,6,95
16,37,1,6,95
16,38,1,6,95
16,39,1,5,96
16,40,1,4,97
16,41,1,4,97
16,42,1,4,97
16,43,1,4,97
16,44,1,4,97
16,45,1,3,98
16,46,1,3,98
16,47,1,2,99
16,48,1,2,99
16,49,1,1,100
16,50,1,1,100
16,51,1,1,100
16,52,1,1,100
16,53,1,1,100
16,54,1,1,100
16,55,1,1,100
16,56,1,1,100
16,57,1,1,100
16,58,1,1,100
16,59,1,1,100
16,60,1,0,101
17,0,71,1,0
17,1,71,1,0
17,2,70,2,0
17,3,68,4,0
17,4,65,6,1
17,5,63,7,2
17,6,60,10,2
17,7,56,14,2
17,8,48,21,3
17,9,43,22,7
17,10,37,28,7
17,11,32,26,14
17,12,27,27,18
17,13,24,27,21
17,14,18,30,24
17,15,15,31,26
17,16,12,30,30
17,17,8,33,31
17,18,7,29,36
17,19,5,29,38
17,20,4,24,44
17,21,4,23,45
17,22,4,21,47
17,23,4,21,47
17,24,4,18,50
17,25,4,15,53
17,26,3,14,55
17,27,3,13,56
17,28,3,13,56
17,29,2,14,56
17,30,2,14,56
17,31,1,13,58
17,32,1,12,59
17,33,1,11,60
17,34,1,10,61
17,35,1,10,61
17,36,1,10,61
17,37,1,8,63
17,38,1,8,63
17,39,1,7,64
17,40,1,7,64
17,41,1,6,65
17,42,1,4,67
17,43,1,4,67
17,44,1,3,68
17,45,1,3,68
17,46,1,3,68
17,47,1,3,68
17,48,1,3,68
17,49,1,2,69
17,50,1,2,69
17,51,1,2,69
17,52,1,2,69
17,53,1,2,69
17,54,1,2,69
17,55,1,1,70
17,56,1,1,70
17,57,1,0,71
17,58,1,0,71
17,59,1,0,71
17,60,1,0,71
18,0,82,1,0
18,1,82,1,0
18,2,82,1,0
18,3,82,1,0
18,4,81,2,0
18,5,81,1,1
18,6,80,2,1
18,7,78,4,1
18,8,76,6,1
18,9,72,9,2
18,10,67,13,3
18,11,63,17,3
18,12,56,24,3
18,13,46,28,9
18,14,42,29,12
18,15,33,35,15
18,16,29,37,17
18,17,25,39,19
18,18,19,41,23
18,19,18,37,28
18,20,16,34,33
18,21,14,33,36
18,22,11,30,42
18,23,10,28,45
18,24,10,26,47
18,25,9,25,49
18,26,6,24,53
18,27,6,22,55
18,28,6,21,56
18,29,6,20,57
18,30,6,18,59
18,31,6,15,62
18,32,6,12,65
18,33,6,10,67
18,34,6,10,67
18,35,5,10,68
18,36,4,10,69
18,37,4,10,69
18,38,3,10,70
18,39,3,10,70
18,40,3,10,70
18,41,3,10,70
18,42,3,9,71
18,43,3,8,72
18,44,3,7,73
18,45,3,5,75
18,46,3,5,75
18,47,2,6,75
18,48,2,6,75
18,49,2,4,77
18,50,2,4,77
18,51,2,3,78
18,52,1,3,79
18,53,1,3,79
18,54,1,3,79
18,55,1,3,79
18,56,1,3,79
18,57,1,3,79
18,58,1,3,79
18,59,1,3,79
18,60,1,3,79
19,0,88,4,0
19,1,86,6,0
19,2,85,7,0
19,3,79,11,2
19,4,75,15,2
19,5,68,22,2
19,6,59,30,3
19,7,49,35,8
19,8,41,41,10
19,9,31,49,12
19,10,24,52,16
19,11,18,50,24
19,12,14,52,26
19,13,7,57,28
19,14,5,55,32
19,15,5,51,36
19,16,5,45,42
19,17,4,44,44
19,18,4,42,46
19,19,4,38,50
19,20,4,35,53
19,21,3,31,58
19,22,2,29,61
19,23,1,27,64
19,24,1,23,68
19,25,0,21,71
19,26,0,18,74
19,27,0,16,76
19,28,0,15,77
19,29,0,14,78
19,30,0,13,79
19,31,0,11,81
19,32,0,8,84
19,33,0,8,84
19,34,0,7,85
19,35,0,6,86
19,36,0,6,86
19,37,0,6,86
19,38,0,5,87
19,39,0,5,87
19,40,0,5,87
19,41,0,5,87
19,42,0,5,87
19,43,0,5,87
19,44,0,4,88
19,45,0,4,88
19,46,0,3,89
19,47,0,3,89
19,48,0,3,89
19,49,0,1,91
19,50,0,1,91
19,51,0,1,91
19,52,0,1,91
19,53,0,1,91
19,54,0,1,91
19,55,0,1,91
19,56,0,1,91
19,57,0,1,91
19,58,0,1,91
19,59,0,1,91
19,60,0,1,91
20,0,54,1,0
20,1,54,1,0
20,2,52,3,0
20,3,51,4,0
20,4,51,4,0
20,5,47,8,0
20,6,46,7,2
20,7,45,6,4
20,8,39,11,5
20,9,34,13,8
20,10,32,12,11
20,11,31,13,11
20,12,29,15,11
20,13,26,17,12
20,14,24,17,14
20,15,21,17,17
20,16,18,19,18
20,17,15,22,18
20,18,14,21,20
20,19,12,22,21
20,20,12,18,25
20,21,12,14,29
20,22,11,12,32
20,23,11,12,32
20,24,10,13,32
20,25,6,15,34
20,26,4,16,35
20,27,4,14,37
20,28,4,13,38
20,29,3,12,40
20,30,3,11,41
20,31,2,10,43
20,32,1,11,43
20,33,1,10,44
20,34,1,9,45
20,35,1,9,45
20,36,1,8,46
20,37,1,7,47
20,38,1,7,47
20,39,1,5,49
20,40,0,6,49
20,41,0,6,49
20,42,0,6,49
20,43,0,5,50
20,44,0,5,50
20,45,0,5,50
20,46,0,5,50
20,47,0,5,50
20,48,0,5,50
20,49,0,5,50
20,50,0,3,52
20,51,0,3,52
20,52,0,3,52
20,53,0,3,52
20,54,0,3,52
20,55,0,2,53
20,56,0,2,53
20,57,0,2,53
20,58,0,2,53
20,59,0,2,53
20,60,0,2,53
21,0,83,1,0
21,1,82,2,0
21,2,82,2,0
21,3,81,3,0
21,4,80,4,0
21,5,76,7,1
21,6,73,8,3
21,7,70,8,6
21,8,66,11,7
21,9,61,14,9
21,10,53,21,10
21,11,45,27,12
21,12,40,30,14
21,13,35,30,19
21,14,26,39,19
21,15,20,42,22
21,16,16,42,26
21,17,14,40,30
21,18,10,36,38
21,19,6,40,38
21,20,5,38,41
21,21,5,32,47
21,22,5,30,49
21,23,5,27,52
21,24,5,25,54
21,25,5,23,56
21,26,5,22,57
21,27,4,23,57
21,28,4,22,58
21,29,0,26,58
21,30,0,25,59
21,31,0,21,63
21,32,0,18,66
21,33,0,17,67
21,34,0,15,69
21,35,0,13,71
21,36,0,11,73
21,37,0,9,75
21,38,0,8,76
21,39,0,7,77
21,40,0,6,78
21,41,0,6,78
21,42,0,5,79
21,43,0,4,80
21,44,0,4,80
21,45,0,3,81
21,46,0,2,82
21,47,0,2,82
21,48,0,2,82
21,49,0,2,82
21,50,0,1,83
21,51,0,1,83
21,52,0,1,83
21,53,0,1,83
21,54,0,1,83
21,55,0,0,84
21,56,0,0,84
21,57,0,0,84
21,58,0,0,84
21,59,0,0,84
21,60,0,0,84
22,0,100,3,0
22,1,98,5,0
22,2,92,10,1
22,3,91,11,1
22,4,88,14,1
22,5,82,19,2
22,6,72,27,4
22,7,62,35,6
22,8,56,36,11
22,9,49,40,14
22,10,37,48,18
22,11,28,53,22
22,12,19,54,30
22,13,15,53,35
22,14,7,53,43
22,15,6,50,47
22,16,5,46,52
22,17,5,42,56
22,18,3,38,62
22,19,3,37,63
22,20,1,34,68
22,21,1,32,70
22,22,1,30,72
22,23,1,26,76
22,24,1,25,77
22,25,1,22,80
22,26,1,18,84
22,27,1,15,87
22,28,1,15,87
22,29,1,12,90
22,30,1,10,92
22,31,1,9,93
22,32,1,9,93
22,33,1,6,96
22,34,1,6,96
22,35,1,6,96
22,36,1,6,96
22,37,1,6,96
22,38,1,5,97
22,39,1,4,98
22,40,1,3,99
22,41,1,3,99
22,42,1,3,99
22,43,1,2,100
22,44,1,1,101
22,45,1,1,101
22,46,1,1,101
22,47,1,1,101
22,48,1,1,101
22,49,1,1,101
22,50,1,1,101
22,51,1,1,101
22,52,1,1,101
22,53,1,1,101
